_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
336;0;1;0;0;1;1;1;0,2840349838746351;502,0;502,0;61,0;551,0;52,0;690,0;52,0;52,0;690,0;61,0;61,0;52,0;61,0;61,0;61,0;551,0;52,0;52,0;52,0;551,0;52,0;690,0;52,0;61,0;61,0;52,0;52,0;551,0;61,0;61,0;551,0;61,0;61,0;52,0;551,0;61,0;52,0;52,0;61,0;61,0;52,0;52,0
337;0;0;0;1;1;1;1;0,3417524538577981;208,0;208,0;208,0;66,0;110,0;110,0;208,0;202,0;66,0;19,0;110,0;110,0;38,0;19,0;208,0;555,0;19,0;66,0;110,0;202,0;19,0;66,0;110,0;555,0;66,0;19,0;19,0;110,0;110,0;19,0;110,0;66,0;19,0;19,0;208,0;202,0;19,0;66,0;208,0;202,0;110,0;66,0
338;0;0;0;1;1;0;0;0,28138908825186754;168,0;;;418,0;;;;418,0;;;;168,0;;;;418,0;;;;182,0;;;;182,0;;;;168,0;;;;418,0;;;;168,0;;;;182,0;;
339;0;1;1;1;0;1;0;0,3746226153293537;392,0;509,0;392,0;580,0;;;580,0;552,0;;;552,0;670,0;;;580,0;392,0;;;552,0;552,0;;;392,0;670,0;;;670,0;392,0;;;580,0;580,0;;;580,0;580,0;;;670,0;392,0;;
340;1;1;0;1;1;0;1;0,4510307184754215;;126,0;228,0;635,0;379,0;379,0;518,0;654,0;380,0;8,0;197,0;379,0;379,0;197,0;197,0;379,0;;518,0;197,0;278,0;;311,0;429,0;518,0;379,0;518,0;624,0;197,0;;393,0;429,0;518,0;8,0;183,0;228,0;379,0;380,0;379,0;624,0;380,0;379,0;197,0
341;1;1;1;0;1;0;1;0,44534054665600176;480,0;177,0;160,0;480,0;;254,0;254,0;637,0;480,0;254,0;160,0;460,0;;515,0;460,0;254,0;591,0;495,0;637,0;177,0;;591,0;480,0;494,0;254,0;254,0;254,0;177,0;;177,0;637,0;254,0;637,0;177,0;480,0;319,0;480,0;119,0;591,0;319,0;177,0;177,0
342;1;0;0;1;0;0;0;0,3512471360833499;;290,0;25,0;;;;114,0;;;;114,0;;;;354,0;;;;114,0;;;;472,0;;;;472,0;;;;619,0;;;;354,0;;;;25,0;;;
343;0;1;1;0;0;0;0;0,23717023124678005;;;;238,0;238,0;238,0;;146,0;146,0;146,0;;146,0;238,0;146,0;;146,0;238,0;146,0;;238,0;146,0;238,0;;146,0;146,0;238,0;;146,0;146,0;238,0;;146,0;238,0;238,0;;146,0;238,0;238,0;;238,0;238,0;146,0
344;1;1;1;0;0;0;0;0,3700794594640561;171,0;221,0;158,0;158,0;221,0;171,0;468,0;468,0;468,0;468,0;158,0;221,0;468,0;158,0;158,0;158,0;221,0;158,0;171,0;221,0;171,0;468,0;171,0;171,0;221,0;158,0;171,0;468,0;221,0;468,0;221,0;171,0;221,0;171,0;158,0;171,0;221,0;468,0;158,0;158,0;158,0;158,0
345;0;1;0;0;0;1;1;0,2249769575871544;275,0;398,0;275,0;697,0;73,0;275,0;275,0;328,0;73,0;73,0;275,0;697,0;73,0;275,0;73,0;328,0;73,0;73,0;275,0;697,0;275,0;73,0;73,0;697,0;275,0;73,0;73,0;697,0;73,0;73,0;275,0;697,0;275,0;73,0;275,0;328,0;73,0;73,0;73,0;328,0;275,0;275,0
346;1;0;1;0;1;0;1;0,4196503439411126;593,0;568,0;637,0;333,0;;283,0;508,0;593,0;;132,0;568,0;568,0;;593,0;568,0;520,0;;593,0;401,0;559,0;;587,0;637,0;593,0;593,0;593,0;637,0;593,0;;283,0;568,0;593,0;;359,0;637,0;593,0;;593,0;568,0;568,0;;515,0
347;0;1;0;0;1;0;0;0,23029944197901306;251,0;;376,0;564,0;;;251,0;376,0;;;376,0;376,0;;;251,0;251,0;;;376,0;251,0;;;251,0;564,0;;;564,0;376,0;;;376,0;564,0;;;251,0;376,0;;;251,0;376,0;;
348;0;0;1;0;1;0;0;0,27676013871605626;;;;279,0;;;;279,0;;;;279,0;;;;279,0;;;;306,0;;;;279,0;;;;306,0;;;;306,0;;;;279,0;;;;279,0;;
349;0;0;0;0;0;0;0;0,16469854039057807;;285,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;1;1;0;1;0;0;1;0,37545894903577226;157,0;397,0;397,0;519,0;511,0;228,0;397,0;157,0;228,0;255,0;519,0;157,0;228,0;511,0;519,0;228,0;511,0;228,0;519,0;157,0;511,0;511,0;397,0;228,0;255,0;511,0;519,0;519,0;511,0;255,0;397,0;228,0;511,0;228,0;519,0;519,0;255,0;228,0;397,0;519,0;228,0;255,0
351;1;1;1;1;1;1;1;0,6073783665585388;;558,0;483,0;524,0;;506,0;694,0;320,0;;314,0;149,0;265,0;105,0;524,0;149,0;524,0;;265,0;174,0;407,0;;698,0;694,0;694,0;;493,0;214,0;105,0;;506,0;320,0;174,0;105,0;506,0;214,0;314,0;;698,0;265,0;265,0;105,0;265,0
352;0;0;1;0;1;1;1;0,3365956238747993;487,0;161,0;487,0;461,0;101,0;682,0;487,0;161,0;101,0;101,0;682,0;101,0;86,0;101,0;229,0;101,0;664,0;664,0;22,0;461,0;229,0;86,0;682,0;461,0;101,0;664,0;487,0;161,0;101,0;101,0;487,0;161,0;86,0;86,0;487,0;161,0;86,0;682,0;229,0;461,0;229,0;229,0
353;1;1;1;1;0;1;0;0,5309465600931209;680,0;633,0;43,0;220,0;577,0;577,0;;633,0;680,0;680,0;;577,0;577,0;633,0;124,0;220,0;680,0;450,0;;577,0;680,0;633,0;;220,0;633,0;577,0;;680,0;220,0;680,0;124,0;680,0;577,0;220,0;600,0;633,0;577,0;633,0;662,0;220,0;220,0;600,0
354;1;0;0;1;0;0;1;0,3512471360833499;674,0;674,0;522,0;18,0;522,0;98,0;650,0;98,0;522,0;629,0;18,0;277,0;98,0;679,0;342,0;89,0;676,0;522,0;98,0;98,0;679,0;679,0;18,0;89,0;679,0;629,0;522,0;89,0;98,0;522,0;629,0;18,0;522,0;679,0;342,0;89,0;89,0;522,0;98,0;98,0;89,0;629,0
355;0;0;1;1;1;1;1;0,42439205240760136;;672,0;664,0;22,0;132,0;246,0;57,0;19,0;132,0;216,0;529,0;35,0;132,0;132,0;529,0;57,0;;216,0;651,0;651,0;541,0;57,0;529,0;57,0;651,0;359,0;447,0;541,0;132,0;108,0;38,0;689,0;541,0;132,0;664,0;19,0;57,0;240,0;529,0;66,0;240,0;429,0
356;1;0;0;0;0;1;1;0,3306585947733612;643,0;141,0;653,0;612,0;612,0;643,0;27,0;424,0;612,0;210,0;109,0;424,0;210,0;27,0;109,0;653,0;141,0;109,0;109,0;27,0;643,0;27,0;27,0;643,0;109,0;210,0;27,0;612,0;210,0;210,0;653,0;643,0;210,0;643,0;424,0;27,0;109,0;109,0;27,0;210,0;210,0;210,0
357;1;1;0;1;0;1;1;0,4435465796666669;;519,0;222,0;620,0;592,0;451,0;222,0;616,0;637,0;222,0;592,0;698,0;616,0;616,0;616,0;620,0;592,0;555,0;616,0;214,0;222,0;637,0;222,0;592,0;;222,0;430,0;214,0;616,0;592,0;222,0;698,0;;145,0;592,0;222,0;;591,0;214,0;222,0;222,0;616,0
358;0;0;0;0;1;1;0;0,2632338474605984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;1;0;1;1;0;0;0;0,4346665693971672;273,0;123,0;273,0;;;156,0;439,0;;;574,0;439,0;;;129,0;439,0;;;129,0;123,0;;;304,0;123,0;;;355,0;190,0;;;548,0;190,0;;;346,0;273,0;;;546,0;123,0;;;199,0
360;0;0;0;0;1;1;0;0,2632338474605984;;289,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;1;1;1;0;0;1;1;0,4378755152975843;658,0;658,0;145,0;76,0;145,0;668,0;76,0;292,0;76,0;658,0;145,0;76,0;309,0;76,0;292,0;658,0;292,0;76,0;292,0;292,0;668,0;632,0;668,0;185,0;668,0;76,0;145,0;544,0;76,0;309,0;668,0;658,0;76,0;119,0;309,0;658,0;76,0;145,0;292,0;309,0;309,0;514,0
362;1;0;0;1;1;1;1;0,4952217399494778;555,0;575,0;699,0;479,0;575,0;479,0;555,0;119,0;699,0;183,0;119,0;699,0;699,0;479,0;183,0;500,0;575,0;575,0;500,0;479,0;699,0;183,0;119,0;183,0;479,0;500,0;555,0;575,0;183,0;479,0;183,0;500,0;575,0;575,0;555,0;500,0;575,0;575,0;555,0;479,0;575,0;575,0
363;1;0;0;0;0;0;0;0,27144667270599393;;504,0;504,0;504,0;504,0;573,0;553,0;553,0;504,0;504,0;573,0;573,0;573,0;553,0;573,0;573,0;553,0;504,0;504,0;573,0;553,0;573,0;573,0;553,0;504,0;573,0;553,0;504,0;573,0;504,0;553,0;504,0;573,0;573,0;504,0;553,0;573,0;553,0;553,0;553,0;573,0;573,0
364;0;0;1;0;1;1;1;0,3365956238747993;664,0;101,0;22,0;101,0;682,0;101,0;229,0;487,0;682,0;664,0;22,0;161,0;101,0;682,0;664,0;461,0;101,0;229,0;682,0;487,0;664,0;101,0;229,0;487,0;229,0;682,0;461,0;86,0;229,0;229,0;22,0;86,0;664,0;101,0;229,0;101,0;101,0;229,0;664,0;487,0;86,0;664,0
365;1;0;1;0;1;0;1;0,4196503439411126;;460,0;593,0;520,0;;651,0;401,0;559,0;;625,0;637,0;333,0;;419,0;520,0;593,0;;568,0;593,0;593,0;593,0;514,0;121,0;333,0;;651,0;593,0;333,0;;568,0;593,0;333,0;;593,0;401,0;568,0;;625,0;121,0;333,0;593,0;283,0
366;0;0;1;1;1;1;1;0,42439205240760136;;634,0;57,0;664,0;651,0;157,0;59,0;57,0;651,0;561,0;664,0;57,0;651,0;651,0;57,0;38,0;132,0;515,0;57,0;57,0;;541,0;664,0;19,0;;57,0;651,0;651,0;541,0;625,0;461,0;57,0;625,0;108,0;541,0;22,0;;108,0;459,0;57,0;;57,0
367;0;1;1;0;1;0;0;0,29819753122397696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;0;0;1;1;0;1;1;0,3504344726309674;370,0;370,0;138,0;459,0;295,0;459,0;623,0;138,0;267,0;267,0;370,0;295,0;295,0;471,0;138,0;295,0;459,0;370,0;370,0;295,0;267,0;459,0;138,0;459,0;459,0;529,0;267,0;459,0;59,0;471,0;471,0;623,0;59,0;471,0;138,0;459,0;471,0;471,0;138,0;459,0;529,0;59,0
369;0;1;1;1;1;0;0;0,3817416083462635;167,0;237,0;237,0;72,0;72,0;72,0;72,0;298,0;167,0;72,0;237,0;72,0;237,0;167,0;237,0;237,0;237,0;237,0;167,0;377,0;167,0;237,0;72,0;167,0;167,0;72,0;72,0;298,0;72,0;72,0;237,0;72,0;167,0;72,0;72,0;72,0;72,0;72,0;237,0;237,0;167,0;237,0
370;0;0;1;1;0;1;0;0,3504344726309674;368,0;368,0;422,0;422,0;567,0;402,0;683,0;402,0;83,0;83,0;368,0;;83,0;422,0;567,0;;501,0;368,0;368,0;590,0;422,0;567,0;683,0;402,0;83,0;501,0;83,0;;422,0;422,0;567,0;567,0;422,0;683,0;501,0;422,0;683,0;83,0;83,0;590,0;402,0;83,0
371;0;0;0;1;0;1;0;0,2753081933195574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;1;1;0;0;1;1;0;0,4284560788216125;466,0;200,0;692,0;68,0;548,0;144,0;574,0;484,0;68,0;692,0;484,0;200,0;484,0;466,0;574,0;144,0;144,0;466,0;574,0;574,0;466,0;144,0;574,0;144,0;574,0;484,0;68,0;692,0;484,0;144,0;574,0;574,0;548,0;68,0;200,0;466,0;200,0;466,0;692,0;144,0;200,0;144,0
373;0;1;0;0;0;0;0;0,17961146631316968;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;0;0;1;1;0;0;0;0,2892113767707541;;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0;;667,0;667,0;667,0
375;0;0;0;1;0;1;1;0,2753081933195574;79,0;507,0;139,0;159,0;139,0;139,0;159,0;532,0;139,0;159,0;159,0;532,0;139,0;159,0;608,0;159,0;159,0;159,0;159,0;532,0;139,0;139,0;159,0;532,0;139,0;139,0;139,0;532,0;139,0;159,0;139,0;159,0;159,0;159,0;608,0;159,0;159,0;139,0;139,0;159,0;159,0;139,0
376;0;1;0;0;1;0;1;0,23029944197901306;503,0;294,0;347,0;49,0;395,0;96,0;193,0;347,0;294,0;294,0;347,0;347,0;294,0;294,0;96,0;49,0;294,0;294,0;347,0;395,0;395,0;294,0;193,0;49,0;395,0;395,0;193,0;347,0;294,0;294,0;347,0;49,0;395,0;395,0;96,0;347,0;395,0;294,0;193,0;347,0;294,0;294,0
377;0;1;0;1;1;0;1;0,3030348001957405;528,0;299,0;291,0;2,0;528,0;291,0;44,0;299,0;;399,0;291,0;291,0;;399,0;44,0;528,0;2,0;2,0;528,0;369,0;2,0;528,0;528,0;528,0;299,0;299,0;291,0;291,0;;299,0;2,0;2,0;2,0;528,0;291,0;406,0;2,0;2,0;44,0;299,0;;399,0
378;0;0;0;0;1;0;0;0,2122668749159189;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;1;1;0;1;1;0;0;0,4510307184754215;318,0;330,0;318,0;180,0;340,0;340,0;318,0;330,0;199,0;199,0;180,0;340,0;340,0;318,0;180,0;340,0;596,0;595,0;199,0;318,0;330,0;538,0;330,0;330,0;340,0;180,0;199,0;318,0;318,0;596,0;596,0;318,0;180,0;186,0;180,0;340,0;330,0;340,0;199,0;596,0;340,0;596,0
380;1;1;0;1;1;0;0;0,4510307184754215;330,0;318,0;199,0;330,0;180,0;330,0;180,0;596,0;340,0;330,0;318,0;318,0;318,0;180,0;318,0;199,0;318,0;180,0;596,0;199,0;318,0;318,0;318,0;180,0;596,0;596,0;596,0;596,0;596,0;318,0;180,0;180,0;318,0;330,0;330,0;180,0;340,0;330,0;180,0;340,0;34,0;318,0
381;0;0;0;1;1;0;0;0,28138908825186754;;;182,0;;;;168,0;;;;182,0;;;;182,0;;;;182,0;;;;182,0;;;;418,0;;;;182,0;;;;418,0;;;;168,0;;;
382;1;1;0;0;1;1;0;0,4284560788216125;484,0;144,0;548,0;466,0;466,0;548,0;144,0;466,0;200,0;68,0;692,0;144,0;692,0;548,0;200,0;548,0;68,0;574,0;466,0;200,0;574,0;68,0;144,0;574,0;692,0;692,0;692,0;68,0;68,0;484,0;548,0;200,0;68,0;470,0;144,0;200,0;548,0;548,0;466,0;574,0;548,0;200,0
383;0;0;1;0;0;1;0;0,2707415885789225;;;136,0;;100,0;269,0;100,0;;100,0;100,0;201,0;;100,0;201,0;201,0;;269,0;100,0;269,0;;100,0;201,0;100,0;;201,0;100,0;206,0;;100,0;136,0;100,0;;206,0;136,0;206,0;;136,0;269,0;206,0;;206,0;136,0
384;1;0;0;0;0;1;1;0,3306585947733612;141,0;653,0;643,0;643,0;210,0;612,0;643,0;653,0;210,0;612,0;424,0;210,0;109,0;612,0;653,0;612,0;27,0;612,0;141,0;643,0;109,0;643,0;643,0;210,0;643,0;27,0;424,0;424,0;109,0;141,0;643,0;653,0;612,0;109,0;27,0;210,0;27,0;27,0;653,0;643,0;109,0;612,0
385;1;0;0;0;1;1;0;0,4030321408648031;;574,0;68,0;;;574,0;466,0;;;310,0;200,0;;;125,0;484,0;;;273,0;68,0;;;123,0;68,0;;;439,0;144,0;;;290,0;466,0;;;462,0;68,0;;;431,0;144,0;;;290,0
386;0;1;1;1;1;1;1;0,4501473795086837;95,0;393,0;117,0;8,0;393,0;119,0;672,0;393,0;672,0;496,0;421,0;393,0;95,0;95,0;672,0;8,0;8,0;672,0;134,0;95,0;393,0;119,0;421,0;8,0;421,0;183,0;95,0;393,0;393,0;258,0;8,0;672,0;;393,0;8,0;421,0;95,0;8,0;95,0;421,0;672,0;421,0
387;1;0;1;0;1;1;1;0,4894711442478235;531,0;335,0;508,0;335,0;508,0;508,0;531,0;531,0;508,0;119,0;335,0;531,0;508,0;335,0;508,0;335,0;335,0;508,0;531,0;508,0;335,0;644,0;508,0;335,0;335,0;335,0;335,0;508,0;508,0;335,0;335,0;531,0;335,0;531,0;508,0;531,0;335,0;508,0;508,0;508,0;531,0;508,0
388;0;1;1;0;0;1;1;0,29190094793143195;537,0;1,0;537,0;1,0;1,0;544,0;537,0;1,0;544,0;544,0;537,0;1,0;1,0;1,0;537,0;1,0;1,0;544,0;537,0;67,0;1,0;544,0;537,0;1,0;544,0;1,0;537,0;67,0;544,0;1,0;67,0;67,0;544,0;1,0;67,0;1,0;1,0;1,0;67,0;67,0;544,0;544,0
389;1;1;1;0;1;1;1;0,5156379511797571;232,0;232,0;407,0;617,0;33,0;617,0;584,0;617,0;617,0;617,0;617,0;617,0;617,0;33,0;584,0;234,0;617,0;33,0;33,0;617,0;617,0;33,0;584,0;47,0;617,0;33,0;617,0;47,0;149,0;33,0;33,0;617,0;33,0;149,0;584,0;47,0;33,0;617,0;33,0;617,0;149,0;33,0
390;0;0;0;0;0;1;1;0,207248929192348;648,0;154,0;0,0;0,0;482,0;0,0;0,0;456,0;0,0;482,0;0,0;0,0;482,0;482,0;154,0;0,0;482,0;0,0;154,0;0,0;482,0;0,0;0,0;456,0;482,0;0,0;0,0;456,0;0,0;0,0;0,0;0,0;482,0;0,0;0,0;0,0;0,0;0,0;0,0;456,0;0,0;0,0
391;1;0;0;1;0;1;1;0,41788189680442334;;277,0;181,0;438,0;419,0;519,0;181,0;41,0;587,0;17,0;532,0;80,0;;490,0;419,0;80,0;;441,0;181,0;41,0;;498,0;41,0;587,0;;587,0;438,0;41,0;419,0;587,0;181,0;41,0;;568,0;438,0;587,0;;440,0;438,0;451,0;;419,0
392;0;1;1;1;0;1;1;0,3746226153293537;339,0;172,0;339,0;94,0;128,0;516,0;539,0;539,0;128,0;172,0;539,0;94,0;117,0;117,0;40,0;339,0;516,0;172,0;516,0;94,0;117,0;172,0;339,0;40,0;128,0;516,0;516,0;339,0;128,0;516,0;539,0;539,0;172,0;172,0;40,0;40,0;128,0;516,0;539,0;339,0;172,0;516,0
393;0;1;1;1;1;1;0;0,4501473795086837;34,0;386,0;569,0;509,0;386,0;596,0;569,0;386,0;215,0;569,0;82,0;386,0;215,0;82,0;82,0;82,0;82,0;509,0;569,0;34,0;386,0;569,0;215,0;82,0;509,0;215,0;215,0;386,0;386,0;340,0;215,0;34,0;82,0;386,0;34,0;215,0;509,0;569,0;215,0;34,0;509,0;180,0
394;0;1;1;0;1;0;1;0,29819753122397696;640,0;29,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0;640,0;399,0;647,0;647,0
395;0;1;0;0;1;0;0;0,23029944197901306;;251,0;;251,0;376,0;251,0;;564,0;564,0;564,0;;564,0;564,0;564,0;;564,0;564,0;564,0;;376,0;376,0;564,0;;251,0;376,0;376,0;;564,0;251,0;564,0;;251,0;376,0;376,0;;564,0;376,0;251,0;;564,0;564,0;251,0
396;0;1;0;1;1;1;1;0,3656786946243736;163,0;163,0;505,0;163,0;505,0;163,0;163,0;425,0;589,0;163,0;24,0;425,0;163,0;24,0;130,0;425,0;646,0;130,0;505,0;400,0;505,0;163,0;130,0;163,0;163,0;163,0;589,0;505,0;130,0;163,0;400,0;589,0;505,0;425,0;505,0;646,0;130,0;646,0;505,0;24,0;505,0;505,0
397;1;1;0;1;0;0;0;0,37545894903577226;;350,0;350,0;;;692,0;350,0;;;200,0;517,0;;;331,0;69,0;;;315,0;69,0;;;331,0;350,0;;;;69,0;;;;350,0;;;245,0;69,0;;;68,0;350,0;;;546,0
398;0;1;0;0;0;1;0;0,2249769575871544;;345,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;0;1;1;0;1;0;0;0,29819753122397696;;;;394,0;;298,0;;394,0;;377,0;;394,0;;377,0;;394,0;;10,0;;394,0;;10,0;;394,0;;5,0;;394,0;;10,0;;394,0;;436,0;;394,0;;5,0;;394,0;;377,0
400;0;1;0;1;1;1;0;0,3656786946243736;106,0;663,0;106,0;663,0;;;106,0;106,0;;;65,0;663,0;;;243,0;230,0;;;230,0;396,0;;;243,0;106,0;;;663,0;65,0;;;396,0;243,0;;;65,0;243,0;;;663,0;65,0;;
401;0;0;1;0;1;0;0;0,27676013871605626;;;263,0;;;;365,0;;;;263,0;;;;492,0;;;;346,0;;;;492,0;;;;263,0;;;;492,0;;;;365,0;;;;492,0;;;
402;0;0;1;1;0;1;1;0,3504344726309674;267,0;267,0;623,0;295,0;267,0;370,0;267,0;370,0;471,0;529,0;295,0;59,0;459,0;529,0;623,0;623,0;471,0;529,0;267,0;459,0;295,0;471,0;471,0;370,0;471,0;295,0;138,0;267,0;267,0;267,0;138,0;295,0;459,0;529,0;295,0;623,0;59,0;59,0;471,0;138,0;370,0;295,0
403;0;1;1;1;0;0;0;0,3111982338515346;565,0;248,0;673,0;565,0;579,0;248,0;595,0;248,0;579,0;565,0;673,0;579,0;579,0;579,0;150,0;565,0;579,0;565,0;595,0;579,0;565,0;248,0;150,0;579,0;248,0;248,0;673,0;579,0;248,0;579,0;150,0;248,0;579,0;248,0;595,0;579,0;565,0;579,0;673,0;248,0;579,0;579,0
404;1;1;0;0;1;1;0;0,4284560788216125;200,0;68,0;200,0;200,0;574,0;200,0;484,0;68,0;144,0;70,0;466,0;484,0;68,0;200,0;692,0;466,0;574,0;200,0;200,0;484,0;548,0;574,0;548,0;692,0;484,0;548,0;466,0;200,0;144,0;466,0;484,0;68,0;200,0;582,0;692,0;144,0;692,0;484,0;574,0;68,0;692,0;574,0
405;0;1;1;1;1;0;0;0,3817416083462635;237,0;167,0;72,0;237,0;167,0;167,0;237,0;237,0;72,0;167,0;72,0;237,0;72,0;187,0;167,0;72,0;72,0;72,0;72,0;167,0;237,0;474,0;167,0;237,0;237,0;167,0;237,0;237,0;237,0;167,0;167,0;167,0;237,0;167,0;237,0;167,0;237,0;263,0;167,0;72,0;72,0;167,0
406;0;1;1;1;1;0;0;0,3817416083462635;;656,0;167,0;10,0;;431,0;167,0;167,0;;129,0;167,0;5,0;;144,0;72,0;10,0;;77,0;237,0;237,0;;72,0;237,0;5,0;;102,0;167,0;72,0;;692,0;72,0;436,0;;123,0;167,0;377,0;;116,0;72,0;298,0;;263,0
407;1;1;1;0;1;1;0;0,5156379511797571;446,0;549,0;389,0;88,0;;;;124,0;;;;;;;;662,0;;;;351,0;;;428,0;286,0;;;;;;;662,0;62,0;;;446,0;;;;;;;
408;0;1;0;0;0;0;1;0,17961146631316968;556,0;226,0;313,0;226,0;603,0;434,0;325,0;603,0;434,0;434,0;313,0;603,0;434,0;434,0;325,0;226,0;603,0;603,0;325,0;226,0;434,0;434,0;325,0;226,0;434,0;603,0;313,0;603,0;603,0;603,0;313,0;603,0;434,0;603,0;325,0;603,0;603,0;603,0;313,0;226,0;434,0;434,0
409;1;0;1;1;0;0;0;0,4346665693971672;123,0;190,0;;190,0;123,0;273,0;;123,0;190,0;123,0;;123,0;439,0;190,0;;190,0;190,0;190,0;;190,0;190,0;439,0;;123,0;273,0;190,0;;439,0;439,0;273,0;;190,0;273,0;574,0;;439,0;123,0;123,0;;123,0;439,0;439,0
410;0;0;1;0;1;1;1;0,3365956238747993;101,0;86,0;229,0;161,0;86,0;229,0;682,0;461,0;229,0;682,0;461,0;487,0;229,0;86,0;22,0;86,0;86,0;682,0;461,0;86,0;101,0;682,0;22,0;101,0;86,0;86,0;682,0;101,0;682,0;664,0;682,0;487,0;101,0;682,0;682,0;461,0;229,0;664,0;22,0;86,0;664,0;86,0
411;0;1;0;1;0;1;0;0,2966792547433902;;;642,0;642,0;;;477,0;477,0;;;477,0;477,0;;;415,0;415,0;;;642,0;415,0;;;477,0;415,0;;;642,0;415,0;;;477,0;642,0;;;415,0;642,0;;;477,0;642,0;;
412;0;1;0;0;1;1;0;0,2840349838746351;;665,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;0;0;1;1;0;0;0;0,2892113767707541;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;0;1;0;0;1;1;1;0,2840349838746351;188,0;690,0;551,0;61,0;690,0;52,0;61,0;61,0;61,0;690,0;52,0;61,0;52,0;52,0;551,0;52,0;61,0;61,0;61,0;61,0;690,0;61,0;551,0;52,0;52,0;61,0;61,0;61,0;690,0;52,0;61,0;551,0;690,0;61,0;52,0;551,0;61,0;61,0;551,0;52,0;690,0;690,0
415;0;1;0;1;0;1;1;0,2966792547433902;681,0;607,0;423,0;307,0;23,0;23,0;281,0;281,0;111,0;423,0;281,0;307,0;423,0;23,0;411,0;411,0;111,0;423,0;281,0;411,0;111,0;111,0;423,0;411,0;23,0;111,0;423,0;411,0;423,0;423,0;423,0;307,0;423,0;111,0;411,0;281,0;423,0;111,0;281,0;281,0;423,0;111,0
416;0;0;0;0;0;1;0;0,207248929192348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;1;0;0;0;0;0;0;0,27144667270599393;;;573,0;;;;504,0;;;;504,0;;;;553,0;;;;573,0;;;;504,0;;;;573,0;;;;504,0;;;;573,0;;;;504,0;;;
418;0;0;0;1;1;0;1;0,28138908825186754;9,0;64,0;316,0;338,0;64,0;64,0;488,0;338,0;488,0;64,0;488,0;316,0;316,0;488,0;488,0;338,0;64,0;64,0;316,0;316,0;488,0;64,0;316,0;316,0;488,0;488,0;381,0;64,0;64,0;316,0;488,0;338,0;316,0;64,0;381,0;64,0;316,0;488,0;316,0;316,0;64,0;316,0
419;1;0;0;1;0;1;0;0,41788189680442334;118,0;118,0;102,0;118,0;391,0;209,0;431,0;310,0;431,0;102,0;187,0;118,0;431,0;365,0;391,0;453,0;209,0;473,0;453,0;118,0;102,0;209,0;290,0;102,0;209,0;310,0;209,0;187,0;391,0;431,0;290,0;453,0;102,0;187,0;209,0;118,0;310,0;187,0;310,0;310,0;453,0;391,0
420;1;0;1;1;0;0;0;0,4346665693971672;190,0;439,0;439,0;273,0;190,0;190,0;123,0;273,0;123,0;439,0;190,0;190,0;190,0;439,0;123,0;123,0;273,0;692,0;190,0;123,0;123,0;273,0;439,0;190,0;439,0;273,0;273,0;190,0;273,0;123,0;123,0;273,0;123,0;484,0;439,0;190,0;273,0;439,0;439,0;190,0;123,0;123,0
